 # x, y
  0.75565920151032495       0.76437839587676404     


    0.276907517E+00    0.935648122E+00


    0.285560877E+00    0.936615748E+00


    0.294214237E+00    0.937583374E+00


    0.302867597E+00    0.938550999E+00


    0.311520957E+00    0.939518625E+00


    0.320174316E+00    0.940486250E+00


    0.328827676E+00    0.941453876E+00


    0.337481036E+00    0.942421501E+00


    0.346134396E+00    0.943389127E+00


    0.354787756E+00    0.944356753E+00


    0.363441116E+00    0.945324378E+00


    0.372094476E+00    0.946292004E+00


    0.380747836E+00    0.947259629E+00


    0.389401196E+00    0.948227255E+00


    0.398054556E+00    0.949194880E+00


    0.406707915E+00    0.950162506E+00


    0.415361275E+00    0.951130132E+00


    0.424014635E+00    0.952097757E+00


    0.432667995E+00    0.953065383E+00


    0.441321355E+00    0.954033008E+00


    0.449974715E+00    0.955000634E+00


    0.458628075E+00    0.955968259E+00


    0.467281435E+00    0.956935885E+00


    0.475934795E+00    0.957903511E+00


    0.484588155E+00    0.958871136E+00


    0.493241514E+00    0.959838762E+00


    0.501894874E+00    0.960806387E+00


    0.510548234E+00    0.961774013E+00


    0.519201594E+00    0.962741638E+00


    0.527854954E+00    0.963709264E+00


    0.536508314E+00    0.964676890E+00


    0.545161674E+00    0.965644515E+00


    0.553815034E+00    0.966612141E+00


    0.562468394E+00    0.967579766E+00


    0.571121754E+00    0.968547392E+00


    0.579775114E+00    0.969515018E+00


    0.588428473E+00    0.970482643E+00


    0.597081833E+00    0.971450269E+00


    0.605735193E+00    0.972417894E+00


    0.614388553E+00    0.973385520E+00


    0.623041913E+00    0.974353145E+00


    0.631695273E+00    0.975320771E+00


    0.640348633E+00    0.976288397E+00


    0.649001993E+00    0.977256022E+00


    0.657655353E+00    0.978223648E+00


    0.666308713E+00    0.979191273E+00


    0.674962072E+00    0.980158899E+00


    0.683615432E+00    0.981126524E+00


    0.692268792E+00    0.982094150E+00


    0.700922152E+00    0.983061776E+00


    0.709575512E+00    0.984029401E+00


    0.718228872E+00    0.984997027E+00


    0.726882232E+00    0.985964652E+00


    0.735535592E+00    0.986932278E+00


    0.744188952E+00    0.987899903E+00


    0.752842312E+00    0.988867529E+00


    0.761495672E+00    0.989835155E+00


    0.770149031E+00    0.990802780E+00


    0.778802391E+00    0.991770406E+00


    0.787455751E+00    0.992738031E+00


    0.796109111E+00    0.993705657E+00


    0.804762471E+00    0.994673282E+00


    0.813415831E+00    0.995640908E+00


    0.822069191E+00    0.996608534E+00


    0.830722551E+00    0.997576159E+00


    0.839375911E+00    0.998543785E+00


    0.848029271E+00    0.999511410E+00


    0.856682630E+00    0.100000000E+01


    0.865335990E+00    0.999032374E+00


    0.873989350E+00    0.998064749E+00


    0.882642710E+00    0.997097123E+00


    0.891296070E+00    0.996129498E+00


    0.899949430E+00    0.995161872E+00


    0.908602790E+00    0.994194247E+00


    0.917256150E+00    0.993226621E+00


    0.925909510E+00    0.992258995E+00


    0.934562870E+00    0.991291370E+00


    0.943216229E+00    0.990323744E+00


    0.951869589E+00    0.989356119E+00


    0.960522949E+00    0.988388493E+00


    0.969176309E+00    0.987420868E+00


    0.977829669E+00    0.986453242E+00


    0.986483029E+00    0.985485616E+00


    0.995136389E+00    0.984517991E+00


    0.100000000E+01    0.983550365E+00


    0.991346640E+00    0.982582740E+00


    0.982693280E+00    0.981615114E+00


    0.974039920E+00    0.980647489E+00


    0.965386560E+00    0.979679863E+00


    0.956733200E+00    0.978712237E+00


    0.948079841E+00    0.977744612E+00


    0.939426481E+00    0.976776986E+00


    0.930773121E+00    0.975809361E+00


    0.922119761E+00    0.974841735E+00


    0.913466401E+00    0.973874110E+00


    0.904813041E+00    0.972906484E+00


    0.896159681E+00    0.971938858E+00


    0.887506321E+00    0.970971233E+00


    0.878852961E+00    0.970003607E+00


    0.870199601E+00    0.969035982E+00


    0.861546242E+00    0.968068356E+00


    0.852892882E+00    0.967100730E+00


    0.844239522E+00    0.966133105E+00


    0.835586162E+00    0.965165479E+00


    0.826932802E+00    0.964197854E+00


    0.818279442E+00    0.963230228E+00


    0.809626082E+00    0.962262603E+00


    0.800972722E+00    0.961294977E+00


    0.792319362E+00    0.960327351E+00


    0.783666002E+00    0.959359726E+00


    0.775012643E+00    0.958392100E+00


    0.766359283E+00    0.957424475E+00


    0.757705923E+00    0.956456849E+00


    0.749052563E+00    0.955489224E+00


    0.740399203E+00    0.954521598E+00


    0.731745843E+00    0.953553972E+00


    0.723092483E+00    0.952586347E+00


    0.714439123E+00    0.951618721E+00


    0.705785763E+00    0.950651096E+00


    0.697132403E+00    0.949683470E+00


    0.688479043E+00    0.948715845E+00


    0.679825684E+00    0.947748219E+00


    0.671172324E+00    0.946780593E+00


    0.662518964E+00    0.945812968E+00


    0.653865604E+00    0.944845342E+00


    0.645212244E+00    0.943877717E+00


    0.636558884E+00    0.942910091E+00


    0.627905524E+00    0.941942466E+00


    0.619252164E+00    0.940974840E+00


    0.610598804E+00    0.940007214E+00


    0.601945444E+00    0.939039589E+00


    0.593292085E+00    0.938071963E+00


    0.584638725E+00    0.937104338E+00


    0.575985365E+00    0.936136712E+00


    0.567332005E+00    0.935169087E+00


    0.558678645E+00    0.934201461E+00


    0.550025285E+00    0.933233835E+00


    0.541371925E+00    0.932266210E+00


    0.532718565E+00    0.931298584E+00


    0.524065205E+00    0.930330959E+00


    0.515411845E+00    0.929363333E+00


    0.506758486E+00    0.928395708E+00


    0.498105126E+00    0.927428082E+00


    0.489451766E+00    0.926460456E+00


    0.480798406E+00    0.925492831E+00


    0.472145046E+00    0.924525205E+00


    0.463491686E+00    0.923557580E+00


    0.454838326E+00    0.922589954E+00


    0.446184966E+00    0.921622329E+00


    0.437531606E+00    0.920654703E+00


    0.428878246E+00    0.919687077E+00


    0.420224886E+00    0.918719452E+00


    0.411571527E+00    0.917751826E+00


    0.402918167E+00    0.916784201E+00


    0.394264807E+00    0.915816575E+00


    0.385611447E+00    0.914848950E+00


    0.376958087E+00    0.913881324E+00


    0.368304727E+00    0.912913698E+00


    0.359651367E+00    0.911946073E+00


    0.350998007E+00    0.910978447E+00


    0.342344647E+00    0.910010822E+00


    0.333691287E+00    0.909043196E+00


    0.325037928E+00    0.908075570E+00


    0.316384568E+00    0.907107945E+00


    0.307731208E+00    0.906140319E+00


    0.299077848E+00    0.905172694E+00


    0.290424488E+00    0.904205068E+00


    0.281771128E+00    0.903237443E+00


    0.273117768E+00    0.902269817E+00


    0.264464408E+00    0.901302191E+00


    0.255811048E+00    0.900334566E+00


    0.247157688E+00    0.899366940E+00


    0.238504328E+00    0.898399315E+00


    0.229850969E+00    0.897431689E+00


    0.221197609E+00    0.896464064E+00


    0.212544249E+00    0.895496438E+00


    0.203890889E+00    0.894528812E+00


    0.195237529E+00    0.893561187E+00


    0.186584169E+00    0.892593561E+00


    0.177930809E+00    0.891625936E+00


    0.169277449E+00    0.890658310E+00


    0.160624089E+00    0.889690685E+00


    0.151970729E+00    0.888723059E+00


    0.143317370E+00    0.887755433E+00


    0.134664010E+00    0.886787808E+00


    0.126010650E+00    0.885820182E+00


    0.117357290E+00    0.884852557E+00


    0.108703930E+00    0.883884931E+00


    0.100050570E+00    0.882917306E+00


    0.913972101E-01    0.881949680E+00


    0.827438502E-01    0.880982054E+00


    0.740904903E-01    0.880014429E+00


    0.654371304E-01    0.879046803E+00


    0.567837705E-01    0.878079178E+00


    0.481304106E-01    0.877111552E+00


    0.394770507E-01    0.876143927E+00


    0.308236908E-01    0.875176301E+00


    0.221703309E-01    0.874208675E+00


    0.135169710E-01    0.873241050E+00


    0.486361110E-02    0.872273424E+00


    0.000000000E+00    0.871305799E+00


    0.865335990E-02    0.870338173E+00


    0.173067198E-01    0.869370548E+00


    0.259600797E-01    0.868402922E+00


    0.346134396E-01    0.867435296E+00


    0.432667995E-01    0.866467671E+00


    0.519201594E-01    0.865500045E+00


    0.605735193E-01    0.864532420E+00


    0.692268792E-01    0.863564794E+00


    0.778802391E-01    0.862597169E+00


    0.865335990E-01    0.861629543E+00


    0.951869589E-01    0.860661917E+00


    0.103840319E+00    0.859694292E+00


    0.112493679E+00    0.858726666E+00


    0.121147039E+00    0.857759041E+00


    0.129800399E+00    0.856791415E+00


    0.138453758E+00    0.855823790E+00


    0.147107118E+00    0.854856164E+00


    0.155760478E+00    0.853888538E+00


    0.164413838E+00    0.852920913E+00


    0.173067198E+00    0.851953287E+00


    0.181720558E+00    0.850985662E+00


    0.190373918E+00    0.850018036E+00


    0.199027278E+00    0.849050411E+00


    0.207680638E+00    0.848082785E+00


    0.216333998E+00    0.847115159E+00


    0.224987357E+00    0.846147534E+00


    0.233640717E+00    0.845179908E+00


    0.242294077E+00    0.844212283E+00


    0.250947437E+00    0.843244657E+00


    0.259600797E+00    0.842277031E+00


    0.268254157E+00    0.841309406E+00


    0.276907517E+00    0.840341780E+00


    0.285560877E+00    0.839374155E+00


    0.294214237E+00    0.838406529E+00


    0.302867597E+00    0.837438904E+00


    0.311520957E+00    0.836471278E+00


    0.320174316E+00    0.835503652E+00


    0.328827676E+00    0.834536027E+00


    0.337481036E+00    0.833568401E+00


    0.346134396E+00    0.832600776E+00


    0.354787756E+00    0.831633150E+00


    0.363441116E+00    0.830665525E+00


    0.372094476E+00    0.829697899E+00


    0.380747836E+00    0.828730273E+00


    0.389401196E+00    0.827762648E+00


    0.398054556E+00    0.826795022E+00


    0.406707915E+00    0.825827397E+00


    0.415361275E+00    0.824859771E+00


    0.424014635E+00    0.823892146E+00


    0.432667995E+00    0.822924520E+00


    0.441321355E+00    0.821956894E+00


    0.449974715E+00    0.820989269E+00


    0.458628075E+00    0.820021643E+00


    0.467281435E+00    0.819054018E+00


    0.475934795E+00    0.818086392E+00


    0.484588155E+00    0.817118767E+00


    0.493241514E+00    0.816151141E+00


    0.501894874E+00    0.815183515E+00


    0.510548234E+00    0.814215890E+00


    0.519201594E+00    0.813248264E+00


    0.527854954E+00    0.812280639E+00


    0.536508314E+00    0.811313013E+00


    0.545161674E+00    0.810345388E+00


    0.553815034E+00    0.809377762E+00


    0.562468394E+00    0.808410136E+00


    0.571121754E+00    0.807442511E+00


    0.579775114E+00    0.806474885E+00


    0.588428473E+00    0.805507260E+00


    0.597081833E+00    0.804539634E+00


    0.605735193E+00    0.803572009E+00


    0.614388553E+00    0.802604383E+00


    0.623041913E+00    0.801636757E+00


    0.631695273E+00    0.800669132E+00


    0.640348633E+00    0.799701506E+00


    0.649001993E+00    0.798733881E+00


    0.657655353E+00    0.797766255E+00


    0.666308713E+00    0.796798630E+00


    0.674962072E+00    0.795831004E+00


    0.683615432E+00    0.794863378E+00


    0.692268792E+00    0.793895753E+00


    0.700922152E+00    0.792928127E+00


    0.709575512E+00    0.791960502E+00


    0.718228872E+00    0.790992876E+00


    0.726882232E+00    0.790025251E+00


    0.735535592E+00    0.789057625E+00


    0.744188952E+00    0.788089999E+00


    0.752842312E+00    0.787122374E+00


    0.761495672E+00    0.786154748E+00


    0.770149031E+00    0.785187123E+00


    0.778802391E+00    0.784219497E+00


    0.787455751E+00    0.783251871E+00


    0.796109111E+00    0.782284246E+00


    0.804762471E+00    0.781316620E+00


    0.813415831E+00    0.780348995E+00


    0.822069191E+00    0.779381369E+00


    0.830722551E+00    0.778413744E+00


    0.839375911E+00    0.777446118E+00


    0.848029271E+00    0.776478492E+00


    0.856682630E+00    0.775510867E+00


    0.865335990E+00    0.774543241E+00


    0.873989350E+00    0.773575616E+00


    0.882642710E+00    0.772607990E+00


    0.891296070E+00    0.771640365E+00


    0.899949430E+00    0.770672739E+00


    0.908602790E+00    0.769705113E+00


    0.917256150E+00    0.768737488E+00


    0.925909510E+00    0.767769862E+00


    0.934562870E+00    0.766802237E+00


    0.943216229E+00    0.765834611E+00


    0.951869589E+00    0.764866986E+00


    0.960522949E+00    0.763899360E+00


    0.969176309E+00    0.762931734E+00


    0.977829669E+00    0.761964109E+00


    0.986483029E+00    0.760996483E+00


    0.995136389E+00    0.760028858E+00


    0.100000000E+01    0.759061232E+00


    0.991346640E+00    0.758093607E+00


    0.982693280E+00    0.757125981E+00


    0.974039920E+00    0.756158355E+00


    0.965386560E+00    0.755190730E+00


    0.956733200E+00    0.754223104E+00


    0.948079841E+00    0.753255479E+00


    0.939426481E+00    0.752287853E+00


    0.930773121E+00    0.751320228E+00


    0.922119761E+00    0.750352602E+00


    0.913466401E+00    0.749384976E+00


    0.904813041E+00    0.748417351E+00


    0.896159681E+00    0.747449725E+00


    0.887506321E+00    0.746482100E+00


    0.878852961E+00    0.745514474E+00


    0.870199601E+00    0.744546849E+00


    0.861546242E+00    0.743579223E+00


    0.852892882E+00    0.742611597E+00


    0.844239522E+00    0.741643972E+00


    0.835586162E+00    0.740676346E+00


    0.826932802E+00    0.739708721E+00


    0.818279442E+00    0.738741095E+00


    0.809626082E+00    0.737773470E+00


    0.800972722E+00    0.736805844E+00


    0.792319362E+00    0.735838218E+00


    0.783666002E+00    0.734870593E+00


    0.775012643E+00    0.733902967E+00


    0.766359283E+00    0.732935342E+00


    0.757705923E+00    0.731967716E+00


    0.749052563E+00    0.731000091E+00


    0.740399203E+00    0.730032465E+00


    0.731745843E+00    0.729064839E+00


    0.723092483E+00    0.728097214E+00


    0.714439123E+00    0.727129588E+00


    0.705785763E+00    0.726161963E+00


    0.697132403E+00    0.725194337E+00


    0.688479043E+00    0.724226711E+00


    0.679825684E+00    0.723259086E+00


    0.671172324E+00    0.722291460E+00


    0.662518964E+00    0.721323835E+00


    0.653865604E+00    0.720356209E+00


    0.645212244E+00    0.719388584E+00


    0.636558884E+00    0.718420958E+00


    0.627905524E+00    0.717453332E+00


    0.619252164E+00    0.716485707E+00


    0.610598804E+00    0.715518081E+00


    0.601945444E+00    0.714550456E+00


    0.593292085E+00    0.713582830E+00


    0.584638725E+00    0.712615205E+00


    0.575985365E+00    0.711647579E+00


    0.567332005E+00    0.710679953E+00


    0.558678645E+00    0.709712328E+00


    0.550025285E+00    0.708744702E+00


    0.541371925E+00    0.707777077E+00


    0.532718565E+00    0.706809451E+00


    0.524065205E+00    0.705841826E+00


    0.515411845E+00    0.704874200E+00


    0.506758486E+00    0.703906574E+00


    0.498105126E+00    0.702938949E+00


    0.489451766E+00    0.701971323E+00


    0.480798406E+00    0.701003698E+00


    0.472145046E+00    0.700036072E+00


    0.463491686E+00    0.699068447E+00


    0.454838326E+00    0.698100821E+00


    0.446184966E+00    0.697133195E+00


    0.437531606E+00    0.696165570E+00


    0.428878246E+00    0.695197944E+00


    0.420224886E+00    0.694230319E+00


    0.411571527E+00    0.693262693E+00


    0.402918167E+00    0.692295068E+00


    0.394264807E+00    0.691327442E+00


    0.385611447E+00    0.690359816E+00


    0.376958087E+00    0.689392191E+00


    0.368304727E+00    0.688424565E+00


    0.359651367E+00    0.687456940E+00


    0.350998007E+00    0.686489314E+00


    0.342344647E+00    0.685521689E+00


    0.333691287E+00    0.684554063E+00


    0.325037928E+00    0.683586437E+00


    0.316384568E+00    0.682618812E+00


    0.307731208E+00    0.681651186E+00


    0.299077848E+00    0.680683561E+00


    0.290424488E+00    0.679715935E+00


    0.281771128E+00    0.678748310E+00


    0.273117768E+00    0.677780684E+00


    0.264464408E+00    0.676813058E+00


    0.255811048E+00    0.675845433E+00


    0.247157688E+00    0.674877807E+00


    0.238504328E+00    0.673910182E+00


    0.229850969E+00    0.672942556E+00


    0.221197609E+00    0.671974931E+00


    0.212544249E+00    0.671007305E+00


    0.203890889E+00    0.670039679E+00


    0.195237529E+00    0.669072054E+00


    0.186584169E+00    0.668104428E+00


    0.177930809E+00    0.667136803E+00


    0.169277449E+00    0.666169177E+00


    0.160624089E+00    0.665201551E+00


    0.151970729E+00    0.664233926E+00


    0.143317370E+00    0.663266300E+00


    0.134664010E+00    0.662298675E+00


    0.126010650E+00    0.661331049E+00


    0.117357290E+00    0.660363424E+00


    0.108703930E+00    0.659395798E+00


    0.100050570E+00    0.658428172E+00


    0.913972101E-01    0.657460547E+00


    0.827438502E-01    0.656492921E+00


    0.740904903E-01    0.655525296E+00


    0.654371304E-01    0.654557670E+00


    0.567837705E-01    0.653590045E+00


    0.481304106E-01    0.652622419E+00


    0.394770507E-01    0.651654793E+00


    0.308236908E-01    0.650687168E+00


    0.221703309E-01    0.649719542E+00


    0.135169710E-01    0.648751917E+00


    0.486361110E-02    0.647784291E+00


    0.000000000E+00    0.646816666E+00


    0.865335990E-02    0.645849040E+00


    0.173067198E-01    0.644881414E+00


    0.259600797E-01    0.643913789E+00


    0.346134396E-01    0.642946163E+00


    0.432667995E-01    0.641978538E+00


    0.519201594E-01    0.641010912E+00


    0.605735193E-01    0.640043287E+00


    0.692268792E-01    0.639075661E+00


    0.778802391E-01    0.638108035E+00


    0.865335990E-01    0.637140410E+00


    0.951869589E-01    0.636172784E+00


    0.103840319E+00    0.635205159E+00


    0.112493679E+00    0.634237533E+00


    0.121147039E+00    0.633269908E+00


    0.129800399E+00    0.632302282E+00


    0.138453758E+00    0.631334656E+00


    0.147107118E+00    0.630367031E+00


    0.155760478E+00    0.629399405E+00


    0.164413838E+00    0.628431780E+00


    0.173067198E+00    0.627464154E+00


    0.181720558E+00    0.626496529E+00


    0.190373918E+00    0.625528903E+00


    0.199027278E+00    0.624561277E+00


    0.207680638E+00    0.623593652E+00


    0.216333998E+00    0.622626026E+00


    0.224987357E+00    0.621658401E+00


    0.233640717E+00    0.620690775E+00


    0.242294077E+00    0.619723150E+00


    0.250947437E+00    0.618755524E+00


    0.259600797E+00    0.617787898E+00


    0.268254157E+00    0.616820273E+00


    0.276907517E+00    0.615852647E+00


    0.285560877E+00    0.614885022E+00


    0.294214237E+00    0.613917396E+00


    0.302867597E+00    0.612949771E+00


    0.311520957E+00    0.611982145E+00


    0.320174316E+00    0.611014519E+00


    0.328827676E+00    0.610046894E+00


    0.337481036E+00    0.609079268E+00


    0.346134396E+00    0.608111643E+00


    0.354787756E+00    0.607144017E+00


    0.363441116E+00    0.606176392E+00


    0.372094476E+00    0.605208766E+00


    0.380747836E+00    0.604241140E+00


    0.389401196E+00    0.603273515E+00


    0.398054556E+00    0.602305889E+00


    0.406707915E+00    0.601338264E+00


    0.415361275E+00    0.600370638E+00


    0.424014635E+00    0.599403012E+00


    0.432667995E+00    0.598435387E+00


    0.441321355E+00    0.597467761E+00


    0.449974715E+00    0.596500136E+00


    0.458628075E+00    0.595532510E+00


    0.467281435E+00    0.594564885E+00


    0.475934795E+00    0.593597259E+00


